index,audio,avg_prob,type,text,text_ts,human_verified
419,/workspace/datasets/whisper_prep_dataset/train/created_dataset/dump/EiFc1LMtrsY/4215660.mp3,-0.06538462701137178,term,"Более легкие продукты из масла. А снизу у вакуумной колонны отводится гудрон. Самая тяжелая фракция с температурой начала кипения. Если пересчитать на атмосферное давление свыше 500-150 градусов. Соответственно, разделяются они обычно по блокам. То есть, там где без вакуума, там где при атмосферном или повышенном давлении перегонка. Это атмосферная трубчатка АТ, так называемая. вакуумный весь блок",<|0.00|> более легкие<|1.00|><|1.00|> продукты из масла<|2.00|><|2.00|> а снизу<|3.00|><|3.00|> вакуумной колонны<|4.00|><|4.00|> отводится гудрон<|5.00|><|5.00|> самая тяжелая фракция<|6.00|><|6.00|> с температурой<|7.00|><|7.00|> начала кипения<|8.00|><|8.00|> если пересчитать<|9.00|><|9.00|> на атмосферное<|10.00|><|10.00|> давление<|11.00|><|11.00|> свыше<|12.00|><|12.00|> 500-550 градусов<|14.00|><|14.00|> соответственно<|16.00|><|16.00|> разделяются<|17.00|><|17.00|> они обычно по блокам<|18.00|><|18.00|> то есть<|19.00|><|19.00|> там где<|20.00|><|20.00|> без вакуума<|21.00|><|21.00|> там где<|22.00|><|22.00|> при атмосферном или повышенном<|23.00|><|23.00|> давлении<|24.00|><|24.00|> перегонка<|25.00|><|25.00|> это атмосферная трубчатка<|26.00|><|26.00|> АТ так называемая<|27.00|><|27.00|> вакуумный<|29.00|><|29.00|> весь блок<|30.00|>,False
1036,/workspace/datasets/whisper_prep_dataset/train/created_dataset/dump/YSKJxaTai8o/4478360.mp3,-0.06537284798396285,term,"Если скважина, колонна так изолирована, и она мониторится сверху, да, постоянным образом, да, периодически, да, если нет никаких нарушений, можем ли мы думать, что месторождение не загрязняет массив и разрабатывается экологически, вот. Ну, потому что используют последние технологии, и у вас бизнес-процесс уже, ну, налажен, да, что вы постоянно мониторите. И люди имеют компетенцию, да, и квалификацию, чтобы мониторить.","<|0.00|> Если скважина, колоннам так изолирована, и она мониторится<|2.98|><|2.98|> сверху, да, постоянным образом, да, периодически, да, если<|6.32|><|6.32|> нет никаких нарушений,<|7.44|><|8.12|> можем ли мы думать, что месторождение не загрязняет массив<|13.10|><|13.10|> и разрабатывается экологически, вот, ну, потому что используют<|18.52|><|18.52|> последние технологии,<|19.80|><|20.18|> и у вас бизнес-процесс уже, ну, налажено, да, что вы<|23.40|><|23.40|> постоянно мониторите, и люди имеют компетенцию, да, и квалификацию,<|28.14|><|28.14|> чтобы мониторить.<|29.90|>",False
66,/workspace/datasets/whisper_prep_dataset/train/created_dataset/dump/xbrsbYaj-gU/1007640.mp3,-0.0652844412252307,term,"Так вот, наукой о разработке нефтяных месторождений называют осуществление научно-обоснованного излечения из недр, содержащих в них углеводородов и сопутствующих им полезных ископаемых.","<|0.00|> разделы, связанные с учением о системах и технологиях<|4.22|><|4.22|> разработки месторождений, планированием и реализацией основного<|8.50|><|8.50|> принципа разработки,<|9.46|><|9.94|> проектированием и регулированием разработки месторождений.<|13.58|><|14.32|> Так вот, наукой о разработке нефтяных месторождений<|19.26|><|19.26|> называют осуществление научно-обоснованного излечения из<|22.66|><|22.66|> недр,<|22.96|><|23.02|> содержащих в них углеводородов и сопутствующих им полезных<|26.42|><|26.42|> ископаемых.<|27.32|>",False
518,/workspace/datasets/whisper_prep_dataset/train/created_dataset/dump/X2l-vaKoIBE/1090100.mp3,-0.06515284357010387,term,"Зная, как та или иная порода, насыщенная тем или иным флюидом, жидкостью или газом, ведет себя по отношению к разным измеряемым величинам, мы можем определять, что там за порода. Главным образом нам интересен коллектор, не коллектор. Что вмещает эта порода. Главным образом нам интересны углеводороды, газ либо нефть, либо вода.","<|0.00|> Зная, как та или иная порода, насыщенная тем или иным флюидом,<|5.70|><|5.70|> то есть жидкостью либо газом, ведет себя по отношению к разным<|11.20|><|11.20|> измеряемым величинам, мы можем определять, что там за порода.<|17.84|><|18.08|> Главным образом нам интересен коллектор, не коллектор.<|20.18|><|21.56|> Что вмещает эта порода, главным образом нам интересны углеводороды,<|25.28|><|25.28|> газ либо нефть, либо вода.<|26.96|>",False
267,/workspace/datasets/whisper_prep_dataset/train/created_dataset/dump/C8QuQzgiBmY/3796620.mp3,-0.06484295542577456,noise,"она была, лекция в видеоформате на ютубе есть, то есть я еще отдельно на плейлист сделаю ссылочку для вас и подгружу вопросы к зачету, то есть на всякий случай чтобы у вас они были ну а после того как отработаете эту дисциплину, ко мне уже придете на технологию бурения и мы с вами будем углубленно говорить по различным технологическим аспектам вот теперь наверное у меня все по именно","<|0.00|> она была.<|0.46|><|1.10|> Лекции<|1.46|><|1.46|> в видеоформате<|2.40|><|2.40|> на YouTube<|2.86|><|2.86|> есть,<|3.26|><|3.38|> то есть<|3.56|><|3.56|> я еще<|3.98|><|3.98|> отдельно<|4.48|><|4.48|> на плейлист<|5.18|><|5.18|> сделаю ссылочку<|6.14|><|6.14|> для вас<|6.70|><|6.70|> и подгружу<|8.02|><|8.02|> вопросы<|8.52|><|8.52|> к зачету,<|9.20|><|9.38|> то есть<|9.50|><|9.50|> на всякий случай,<|10.26|><|10.50|> чтобы у вас<|10.98|><|10.98|> они были.<|12.24|><|13.78|> Ну,<|14.02|><|14.12|> а после того,<|14.74|><|14.90|> как отработаете<|15.66|><|15.66|> эту дисциплину,<|17.16|><|17.26|> ко мне уже<|17.78|><|17.78|> придете<|18.24|><|18.24|> на технологию<|19.06|><|19.06|> бурения<|19.50|><|19.50|> и мы с вами<|20.10|><|20.10|> будем<|20.60|><|20.60|> углубленно<|21.56|><|21.56|> говорить<|22.04|><|22.04|> по различным<|22.90|><|22.90|> технологическим<|23.92|><|23.92|> аспектам.<|24.86|><|25.84|> Вот теперь<|26.60|><|26.60|> наверное<|27.04|><|27.04|> у меня<|27.52|><|27.52|> все<|28.32|><|28.32|> по<|29.28|><|29.28|> именно<|30.00|>",False
1007,/workspace/datasets/whisper_prep_dataset/train/created_dataset/dump/YSKJxaTai8o/3654630.mp3,-0.06474084818910342,term,"Можно сказать, это ноу-хау, РОКСАР, допустим, мультифазный расходомер. Если на начальном этапе скважины давали в среднем 200-300 кубов в сутки, обводненность низкая, спустя 10 лет добыча упала, совершенно газовый фактор изменился. Эти мультифазные расходомеры уже не соответствуют существующим реалиям.","<|0.00|> сказать, это ноу-хау, Роксар, допустим, да?<|4.28|><|4.52|> Мультифазный расходомер.<|5.96|><|7.28|> Если на начальном этапе там скважины давали в среднем 200-300<|12.64|><|12.64|> кубов в сутки, да, обводненность низкая, спустя 10 лет там<|17.28|><|17.28|> добыча упала, совершенно газовый фактор изменился.<|21.80|><|23.04|> Мультифазный расходомер, они уже не соответствуют существующим<|26.28|><|26.28|> реалиям.<|26.88|>",False
116,/workspace/datasets/whisper_prep_dataset/train/created_dataset/dump/xbrsbYaj-gU/2429820.mp3,-0.06459463515784591,term,"излечения нефти из метр при данной системе разработки нефтяного месторождения взаимосвязанным. Нельзя, например, произвольно задавать перепады давления, пластовое давление, добычу жидкости и расход закачиваемых пласт веществ. Изменение одних показателей может повлечь за собой изменение других. Взаимосвязь показателей разработки следует учитывать в расчетной модели разработки нефтяного месторождения. И если одни из показателей заданы, то другие","<|0.00|> излечения нефти из метра<|1.28|><|1.28|> при данной<|2.20|><|2.20|> системе разработки<|3.06|><|3.06|> нефтиного<|3.46|><|3.46|> месторождения<|5.24|><|5.24|> взаимосвязаны.<|6.78|><|7.38|> Нельзя,<|7.86|><|8.06|> например,<|8.30|><|8.42|> произвольно<|9.04|><|9.04|> задавать перепады давления,<|10.50|><|10.92|> пластовое давление,<|11.76|><|11.90|> добычу жидкости<|12.74|><|12.74|> и расход<|13.56|><|13.56|> заканчиваемых<|14.28|><|14.28|> пласт веществ.<|15.00|><|15.44|> Изменение<|16.02|><|16.02|> одних показателей<|17.12|><|17.12|> может повлечь<|18.10|><|18.10|> за собой<|18.48|><|18.48|> изменение<|18.98|><|18.98|> других.<|19.46|><|20.14|> Взаимосвязь<|20.66|><|20.66|> показателей<|21.18|><|21.18|> разработки<|21.80|><|21.80|> следует<|22.20|><|22.20|> учитывать<|22.72|><|22.72|> в расчетной<|23.58|><|23.58|> модели<|23.94|><|23.94|> разработки<|24.60|><|24.60|> нефтяного<|25.06|><|25.06|> месторождения.<|25.74|><|26.46|> И если<|26.82|><|26.82|> одни<|27.54|><|27.54|> из показателей<|28.42|><|28.42|> заданы,<|28.98|><|29.30|> то другие<|29.84|>",False
1090,/workspace/datasets/whisper_prep_dataset/train/created_dataset/dump/xhaoJXvEuRk/198470.mp3,-0.06426736645932708,term,"сепарации. Отбирается в газосборную сеть под давлением узла сепарации. Четвертый элемент включает участок от дожимных насосных станций до установки комплексной подготовки нефти. В некоторых нефтяных регионах такой узел называют центральный пункт сбора продукции, ЦПС. Элемент номер пять затрагивает участок от дожимных","<|0.00|> сепарации, отбирается в газосборную сеть под давлением узла<|4.46|><|4.46|> сепарации.<|5.56|><|6.68|> Четвертый элемент включает участок от дожимных насосных<|10.32|><|10.32|> станций до установки комплексной подготовки нефти.<|13.92|><|13.92|> В некоторых нефтяных регионах такой узел называют центральный<|18.84|><|18.84|> пункт сбора продукции – ЦПС.<|21.32|><|22.48|> Элемент номер 5 затрагивает участок от дожимных насосных<|25.92|>",False
25,/workspace/datasets/whisper_prep_dataset/train/created_dataset/dump/WfcldGf1Xoc/470700.mp3,-0.06420556723605841,term,"Контроль и регулирование эксплуатации залежи сводится к равномерному стягиванию водонефтяного и газонефтяного контактов, а также к рациональному расходованию пластовой энергии. При этом очень важно, чтобы в зоне замещения нефти обеспечивался высокий коэффициент нефтеотдачи пластам. Равномерное стягивание контуров нефтяносности достигается надлежащим размещением нефтедобывающих и нагнетательных складов,","<|0.00|> Контроль и регулирование эксплуатации залежи сводится к равномерному<|4.54|><|4.54|> стягиванию водонефтяного и газонефтяного контактов, а также<|8.60|><|8.60|> к рациональному расходованию пластовой энергии.<|12.30|><|12.76|> При этом очень важно, чтобы в зоне замещения нефти обеспечивался<|16.80|><|16.80|> высокий коэффициент нефтеотдачи пластам.<|19.82|><|19.88|> Равномерное стягивание контуров нефтяносности достигается<|23.92|><|23.92|> надлежащим размещением нефтедобывающих и нагнетательных скважин<|28.30|>",False
1040,/workspace/datasets/whisper_prep_dataset/train/created_dataset/dump/YSKJxaTai8o/4590640.mp3,-0.0641195284202695,term,"Соответственно, данные Технологии, то есть данные Бизнес-процессы Они уже, то есть не надо изобретать Велосипед, они уже все просчитаны Нам необходимо просто Принять эти существующие технологии Существующие бизнес-процессы И все их внедрить И соответственно Будет вестись контроль На мой взгляд Я вижу вот в этом русле Защита в первую очередь Экологическая","<|0.00|> Соответственно, данные технологии, то есть, данные бизнес-процессы,<|5.04|><|5.04|> они уже, то есть, не надо изобретать велосипед, они уже все<|9.08|><|9.08|> просчитаны, нам необходимо просто принять эти существующие<|13.56|><|13.56|> технологии, бизнес-процессы.<|16.04|><|16.04|> И все, их внедрить, и, соответственно, будет вестись контроль.<|21.72|><|23.14|> Ну, на мой взгляд, я вижу вот в этом русле.<|25.82|><|26.54|> Защита, в первую очередь, экологическая.<|28.74|>",False
620,/workspace/datasets/whisper_prep_dataset/train/created_dataset/dump/t0ov4FfyNR0/1209640.mp3,-0.0640466565059291,term,"поскольку необходимо поддерживать объемы нефти. То есть, в любом случае, у нас уже есть сформированные потребления. Причем потребление нефти, оно сейчас некая мировая стабилизация потребления, некая среди стекущая ситуация возникает. Но в целом, если посмотреть в большей перспективе, у нас потребление нефти растет. Но надо обеспечивать ее, соответственно, добычу.","<|0.00|> Ну, поскольку необходимо поддерживать объемы нефти.<|2.88|><|2.88|> То есть, в любом случае, у нас уже есть сформированные<|5.08|><|5.08|> потребления.<|5.90|><|6.52|> Причем, потребление нефти, оно...<|9.52|><|9.52|> Ну, сейчас некий такой мировой, некий такой стабилизации,<|14.28|><|14.28|> да, вот этого потребления, некая в связи с текущей ситуацией,<|17.48|><|17.48|> да, возникает.<|18.64|><|19.04|> Но, в целом, если посмотреть в большей перспективе, у нас<|22.22|><|22.22|> потребление нефти растет.<|24.08|><|24.58|> Но надо обеспечивать ее, соответственно, добычу.<|27.36|>",False
369,/workspace/datasets/whisper_prep_dataset/train/created_dataset/dump/EiFc1LMtrsY/2739380.mp3,-0.06404228857718408,term,"Еще раз напомню обобщенную схему нефтеперерабатывающего завода и перейдем дальше. Как я уже говорил, все фракции, прежде всего в нефтях, делятся по температурам кипения. Температура кипения, естественно, коррелирует с количеством атомов углерода в молекулах. И вы можете здесь примерно видеть распределение по атомам углерода. То есть бензиновая фракция это 5-12 атомов углерода, 3-12 атомов углерода,",<|1.38|> еще раз напомню обобщенную схему нефтеперерабатывающего завода<|5.94|><|7.32|> перейдем дальше<|9.32|><|10.14|> как я уже говорил все фракции прежде всего в нефтяк делится<|14.32|><|14.32|> по температурам кипения<|15.88|><|16.82|> температура кипения естественно коррелирует с количеством атома<|19.32|><|19.32|> углерода в молекулах и вы можете здесь примерно видеть<|23.62|><|24.12|> распределение по атомам углерода то есть бензиновая фракция<|26.92|><|26.92|> это 512 атомов углерода<|29.32|>,False
104,/workspace/datasets/whisper_prep_dataset/train/created_dataset/dump/xbrsbYaj-gU/2082400.mp3,-0.0639947113684482,term,"Жесткий газонапорный режим возможен только при непрерывной закачке в газовую шапку достаточного количества газа. Гравитационный режим развивается при полном истощении всех видов энергии. Нефть из пласта под действием гравитации, то есть сила тяжести падает на забой скважины, после чего ее извлекает. Выделяет такие его разновидности, как гравитационный режим с перемещающимся контуром нефтяносности напорно-гравитационный,","<|0.80|> Жесткий газонапорный режим возможен только при непрерывной<|4.20|><|4.20|> закачке<|4.54|><|4.54|> газовой шапки достаточного количества газа.<|7.34|><|9.44|> Гравитационный режим развивается при полном истощении всех<|12.84|><|12.84|> видов энергии.<|13.64|><|14.10|> Нефть из пласта под действием гравитации,<|16.18|><|16.26|> то есть сила тяжести падает на забой скважины,<|18.30|><|18.38|> после чего ее извлекают.<|19.68|><|20.10|> Выделяет такие его разновидности,<|21.84|><|22.08|> как гравитационный режим с перемещающимся<|24.56|><|24.56|> контуром нефтяносности,<|26.04|><|26.46|> напор на гравитационный,<|27.76|>",False
2,/workspace/datasets/whisper_prep_dataset/train/created_dataset/dump/fhg9L-03uH0/58160.mp3,-0.06397540735714655,term,"Коэффициент, учитывающий его усадку нефти. Статистический метод основан на статистических связях между предыдущими и последующими дебитами скважин. Путем построения кривых производительности определяется темп падения дебита от начала до конца рентабельной жизни скважин. Тем самым устанавливается суммарная добыча по скважинам. Дебит от французского «сбыт» – расход – это объем жидкости или газа –","<|0.00|> коэффициент, учитывающего усадку нефти.<|2.46|><|3.22|> Статистический метод основан на статистических связях<|7.00|><|7.00|> между предыдущими и последующими дебитами скважин.<|10.82|><|11.38|> Путем построения кривых производительности<|13.82|><|13.82|> определяется темп падения дебита<|16.02|><|16.02|> от начала до конца рентабельной жизни скважин.<|19.24|><|19.70|> Тем самым устанавливается суммарная добыча по скважинам.<|23.26|><|23.88|> Дебит от французского сбыт, расход – это объем жидкости или<|28.36|><|28.36|> газа,<|28.96|>",False
523,/workspace/datasets/whisper_prep_dataset/train/created_dataset/dump/X2l-vaKoIBE/1227600.mp3,-0.06378847742194517,term,"Делается это при помощи отнесения к сейсмике, то есть некоторые сейсмические поверхности, результат интерпретации сейсмики, то, что показано на слайде слева. Мы получаем некоторую структурную сетку, как она показана на слайде справа, и эта структурная сетка дальше насыщается свойствами, путем распространения этих свойств в пространстве между скважинами. Это тоже отображено справа. После того, как мы построили геологическую модель, нам","<|0.00|> Делается это при помощи отнесения к сейсмике, то есть<|2.80|><|2.80|> некоторые сейсмические поверхности,<|4.20|><|4.34|> результат интерпретации сейсмики.<|5.76|><|6.34|> То, что показано на слайде слева.<|8.86|><|9.34|> Мы получаем некоторую структурную сетку, как она показана<|12.72|><|12.72|> на слайде справа.<|14.22|><|14.60|> И эта структурная сетка дальше насыщается свойствами, путем<|17.64|><|17.64|> распространения этих свойств,<|19.02|><|19.40|> в пространстве между скважинами.<|21.20|><|21.44|> Но это тоже отображено справа.<|22.78|><|25.34|> После того, как мы построили геологическую модель, нам<|28.32|>",False
1087,/workspace/datasets/whisper_prep_dataset/train/created_dataset/dump/xhaoJXvEuRk/112080.mp3,-0.06363672943552956,term,"герметизации отдельных зон скважин. 18. Продуктивный пласт. Здесь осуществляется закачка воды для цели поддержания пластового давления. Технологическая модель современной системы сбора промысловой продукции, транспорта и подготовки нефти и воды состоит из 9 элементов. Рассмотрим каждый из них в отдельности. Элемент 1. Это участок от устья, добывающих в","<|0.00|> и герметизации отдельных зон скважин.<|2.32|><|2.88|> 18. Продуктивный пласт. Здесь осуществляется закачка воды<|7.80|><|7.80|> для цели поддержания пластового давления.<|10.78|><|12.26|> Технологическая модель современной системы сбора промысловой<|15.44|><|15.44|> продукции, транспорта и подготовки нефти и воды<|19.08|><|19.08|> состоит из 9 элементов. Рассмотрим каждый из них в отдельности.<|24.28|><|25.40|> Элемент 1. Это участок от устья, добывающих скважин, до<|29.26|>",False
878,/workspace/datasets/whisper_prep_dataset/train/created_dataset/dump/YSKJxaTai8o/56260.mp3,-0.06324422899633646,term,"То есть объем нетрадиционной нефти был 10% до 2008 года. Позже 2008 года, у нас это датируется сланцевый бум, где уже начинают использовать технологию горизонтального бурения, интенсивно и СГРП, смогли долю нетрадиционной нефти увеличить до 70%.","<|0.00|> То есть, объем нетрадиционной нефти был 10% до 2008 года.<|7.30|><|8.22|> После 2008 года у нас это датируется сланцевый бум.<|11.44|><|11.90|> Где уже начинают использовать технологию горизонтального бурения.<|16.60|><|16.78|> Ну, интенсивно.<|18.30|><|18.52|> И с ГРП смогли долю нетрадиционной нефти увеличить до 70%.<|23.28|>",False
301,/workspace/datasets/whisper_prep_dataset/train/created_dataset/dump/EiFc1LMtrsY/543180.mp3,-0.063179160351865,term,"кипения 140-250 градусов, она захватывает бензиновую часть дизельной фракции, она представляет собой такую среднюю фракцию, используется для производства авиационных топлив. Дизельная фракция выкипает в интервале температур 200-350 градусов, при этом различают обычно летнюю дизельную фракцию, зимнюю дизельную фракцию, для производства соответствующих топливов.","<|0.00|> кипения 140-250 градусов.<|2.08|><|4.00|> Она захватывает часть, бензиновая часть дизельной фракции,<|6.18|><|6.18|> она представляет собой такую среднюю фракцию, используется<|9.84|><|9.84|> для производства авиационных топлив.<|12.54|><|12.54|> Дизельная фракция выкипает в интервале температур 200-350<|17.30|><|17.30|> градусов, при этом различают обычно летнюю дизельную фракцию,<|21.60|><|21.60|> зимнюю дизельную фракцию, ну, для производства соответствующих<|25.90|><|25.90|> топлив.<|26.88|>",False
313,/workspace/datasets/whisper_prep_dataset/train/created_dataset/dump/EiFc1LMtrsY/879840.mp3,-0.06296796656938063,noise,"Прежде всего, основная классификация – это физические процессы и химические. Логика понятная. В физических процессах не происходит изменение химического состава потока нефтяного или нефтепродуктов. Химических происходит, естественно. К физическим процессам можно отнести ректификацию, экстракцию, диасфальтизацию, которая та же самая экстракция просто другим растворителем.","<|0.00|> Прежде всего, основная классификация – это физические<|2.72|><|2.72|> процессы и химические.<|4.42|><|5.02|> Ну, логика...<|6.14|><|6.14|> Логика понятная.<|8.16|><|8.24|> В физических процессах не происходит изменения химического<|11.48|><|11.48|> состава, в общем-то, потока нефтяного или нефтепродуктов.<|16.32|><|16.42|> В химических происходит, естественно.<|18.00|><|18.48|> К физическим процессам можно отнести ректификацию, экстракцию,<|22.52|><|22.52|> диасфальтизацию, которая та же самая экстракция, просто<|26.88|><|26.88|> другим растворителем.<|28.86|>",False
807,/workspace/datasets/whisper_prep_dataset/train/created_dataset/dump/UExih7oWg4E/2501450.mp3,-0.0628332415778589,question,"Ну, они будут изменяться. Но это очень небыстрый процесс. Второй вопрос. Если европейские правительства активно декарбонизируются. Скажите, что будет с этими автомобилями? И что будет с автомобильными заводами? Которые в огромном количестве стоят в Европе и в Америке. Они становятся морально устаревшими. Так ведь? Они будут автомобили выпускать. Так говорит банальная эрудиция. Да не факт. Потому что заводы-то может и будут. Но производственные линии очень многие зато.","<|0.00|> изменяться, но это очень небыстрый процесс.<|3.52|><|3.64|> Второй вопрос, если европейские правительства активно декарбонизируются,<|8.20|><|8.20|> скажите, что будет с этими автомобилями и что будет с<|10.92|><|10.92|> автомобильными заводами, которые в огромном количестве стоят<|14.44|><|14.44|> в Европе, в Америке?<|15.92|><|16.24|> Они становятся морально устаревшими, так ведь?<|19.12|><|19.56|> Ну, они будут электромобили выпускать, так говорит банальная<|22.26|><|22.26|> эрудиция.<|23.00|><|23.12|> Да не факт, потому что, ну, как бы заводы-то, может, и<|25.88|><|25.88|> будут, но производственные линии, очень многие, заточены не<|29.00|>",False
297,/workspace/datasets/whisper_prep_dataset/train/created_dataset/dump/EiFc1LMtrsY/430920.mp3,-0.06276551820337772,term,"Прежде всего, из нести получается моторное топливо, причем среднее топливо, дизельное топливо и керосин это получается примерно 50-500 килограмм на тонну нефти. Бензина получается примерно 300 килограмм, оставшиеся составляют смазочные масла, котельное топливо, кокс и битумы. Ну, от котельного топлива постепенно отказываются, но, тем не менее, совсем в ноль его сводить нельзя, потому что оно используется, на него есть спрос.","<|0.00|> Прежде всего, из нефти получается моторное топливо, причем<|5.20|><|5.20|> среднее топливо, дизельное топливо и керосин, это<|8.76|><|8.76|> получается примерно 50-500 килограмм на тонну нефти.<|12.50|><|13.08|> Бензина получается примерно 300 килограмм, оставшиеся составляют<|16.80|><|16.80|> смазочные масла, котельное топливо, кокс и битумы.<|19.80|><|20.16|> Ну, от котельного топлива постепенно отказываются, но, тем<|22.60|><|22.60|> не менее, совсем в ноль его сводить нельзя, потому что оно<|25.16|><|25.16|> используется, на него есть спрос.<|27.06|>",False
813,/workspace/datasets/whisper_prep_dataset/train/created_dataset/dump/UExih7oWg4E/2669660.mp3,-0.0627205568764891,question,"Это было больше трети от их довольно скромного дохода и конкурировало с затратами на еду. У нас сейчас затраты на энергию довольно стабильно 80%. Это, кстати, показывает, сколько может стоить нефть. Если перепрет, если по спросу судить, то вообще-то она легко может стоить 300 долларов за баррель. Потому что те блага, которые мы получаем от нефти,","<|0.00|> было больше трети от их довольно скромного дохода и конкурировало<|6.28|><|6.28|> с затратами на еду.<|8.44|><|9.44|> У нас сейчас затраты на энергию довольно стабильно 80%.<|13.52|><|13.52|> Это, кстати, показывает, сколько может стоить нефть.<|17.68|><|17.80|> Если перепрет, если по спросу судить, то вообще-то она<|21.26|><|21.26|> легко может стоить 300 долларов за баррель.<|24.78|><|24.90|> Потому что те блага, которые мы получаем от нефти – перемещение,<|29.46|>",False
758,/workspace/datasets/whisper_prep_dataset/train/created_dataset/dump/UExih7oWg4E/1109560.mp3,-0.06242070425651036,question,"скажем 25 долларов, а выручаешь за нее 35, это все равно выгодно. Потому что 10 долларов получаешь в карман, даже если твоя общая себестоимость 45. И вот это надо учитывать. И поэтому именно цена на нефть может быть значительно более волатильна, чем кажется иногда. Потому что даже те же самые американцы, у которых полная себестоимость ланцевой нефти сейчас там сколько, 45, 46? Ну, больше. Опять же, смотря какой, да, там есть широкий график. Если в среднем, да, смотрите,","<|0.00|> 25 долларов, а выручаешь за нее 35, это все равно выгодно.<|4.00|><|4.00|> Потому что 10 долларов получаешь в карман, даже если твоя<|7.52|><|7.52|> общая себестоимость 45.<|9.16|><|10.46|> И вот это надо учитывать.<|11.94|><|12.62|> И поэтому именно цена на нефть может быть значительно более<|14.92|><|14.92|> волатильна, чем кажется иногда.<|16.84|><|17.38|> Потому что даже те же самые американцы, у которых полная<|19.08|><|19.08|> себестоимость ланцевой нефти сейчас там сколько, 45, 46?<|22.12|><|22.30|> Ну, больше.<|22.84|><|22.96|> Даже больше.<|23.74|><|23.74|> Опять же, смотря какой, да, там есть широкий график.<|26.54|><|26.54|> Нельзя смотреть в среднем, да, смотрите.<|27.98|>",False
49,/workspace/datasets/whisper_prep_dataset/train/created_dataset/dump/xbrsbYaj-gU/529220.mp3,-0.06239517296974858,term,"На конец стадии обводненность колеблется от нескольких до 65%. Отключением небольшой части скважин из-за обводнения и привода многих на механизированный способ добычи нефти. Текущим коэффициентом нефтеотдачи составляющим к концу стадии 30-50%, а для месторождения с пиком добычи 10-15%.","<|0.00|> Наконец, стадия обводненности скалеблется от нескольких до<|4.48|><|4.48|> 65%.<|5.00|><|5.00|> Отключением небольшой части скважин из-за обводнения и привода<|9.52|><|9.52|> многих на механизированный способ добычи нефти.<|12.58|><|13.06|> Текущим коэффициентом нефтеотдачи, составляющим к концу стадии,<|17.84|><|17.84|> 30-50%, а для месторождения с пиком добычи 10-15%.<|25.60|>",False
33,/workspace/datasets/whisper_prep_dataset/train/created_dataset/dump/xbrsbYaj-gU/85460.mp3,-0.06200458315600242,term,Иногда применяется шахтная добыча нефти. Под системой разработки нефтяных месторождений и залежей понимают форму организации движения нефти в пластах к добывающим склажинам. Систему разработки нефтяных месторождений определяют как порядок ввода эксплуатационных объектов многопластного месторождения в разработку –,"<|0.00|> Иногда применяется шахтная добыча нефти.<|2.86|><|7.06|> Под системой разработки нефтяных месторождений и залежей<|11.28|><|11.28|> понимает форму организации движения нефти в пластах к добывающим<|15.50|><|15.50|> скважинам.<|16.50|><|17.44|> Систему разработки нефтяных месторождений определяют, как<|20.84|><|20.84|> порядок ввода эксплуатационных объектов многопластового месторождения<|25.20|><|25.20|> в разработку.<|26.32|>",False
175,/workspace/datasets/whisper_prep_dataset/train/created_dataset/dump/C8QuQzgiBmY/1063850.mp3,-0.06181194053285501,term,"нужд в рамках ограниченной территории. Соединить там между собой скважины и какой-то резервуар в рамках промысла, соединить между собой какие-то резервуары в рамках нефтебазы и так далее. Это внутренние. Местные нефтепроводы, они соединяют различные элементы транспортной цепочки, например, нефтепромысел и насосные станции магистрального нефтепровода. То есть, грубо говоря, есть у вас основная ветка нефтепровода","<|0.00|> нужд<|0.48|><|0.48|> в рамках ограниченной территории.<|2.40|><|2.56|> Соединить там между собой скважины и какой-то резервуар в рамках<|7.44|><|7.44|> промысла.<|8.28|><|8.36|> Соединить между собой какие-то резервуары в рамках нефтебазы<|11.22|><|11.22|> и так далее.<|12.12|><|12.48|> Это внутренние.<|13.32|><|13.72|> Местные нефтепроводы, они соединяют различные элементы транспортной<|18.38|><|18.38|> цепочки.<|18.96|><|19.08|> Например, нефтепромысел и насосные станции магистрального<|22.92|><|22.92|> нефтепровода.<|24.12|><|24.12|> То есть, грубо говоря, есть у вас основная ветка нефтепровода,<|28.08|>",False
81,/workspace/datasets/whisper_prep_dataset/train/created_dataset/dump/xbrsbYaj-gU/1433780.mp3,-0.061548304016469046,term,"Так, если в одном пласте имеется значительная газовая шапка, а другой разрабатывается при естественном упруго-водонапорном режиме, то объединение их в один объект может оказаться нецелесообразным, так как для их разработки потребуются различные схемы расположения и числа скважин, а также разная технология извлечения нефти и газа. Четвертый фактор, влияющий на выделение средств.","<|0.00|> Так, если в одном пласте имеется значительная газовая шапка,<|4.00|><|4.42|> а другой разрабатывается при естественном упруго-водонапорном<|8.12|><|8.12|> режиме,<|8.76|><|9.26|> то объединение их в один объект может оказаться нецелесообразным,<|13.18|><|13.80|> так как для их разработки потребуются различные схемы расположения<|17.76|><|17.76|> и числа скважин, а также разная технология излечения нефти<|22.32|><|22.32|> и газа.<|22.86|><|24.64|> Четвертый фактор, влияющий на выделение объекта,<|29.58|>",False
